date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:32%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-douwe-egberts-filter-blend-ground-coffee-medium-roast)
09:52:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:32%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-douwe-egberts-filter-blend-ground-coffee-medium-roast)
09:52:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:33%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-douwe-egberts-filter-blend-ground-coffee-medium-roast)
09:52:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:33%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-douwe-egberts-filter-blend-ground-coffee-medium-roast)
09:52:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:34%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-excellent-aroma-whole-beans-coffee)
09:52:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:34%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-excellent-aroma-whole-beans-coffee)
09:52:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:35%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-excellent-aroma-whole-beans-coffee)
09:52:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:35%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/douwe-egberts-excellent-aroma-whole-beans-coffee)
09:52:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:36%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package)
09:52:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:36%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package)
09:52:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:37%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package)
09:52:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:37%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package)
09:52:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:38%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee)
09:52:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:38%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee)
09:52:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:39%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee)
09:52:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:39%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee)
09:52:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:40%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/illy-caffe-medium-roast-ground-coffee-red-band)
09:52:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:41%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/illy-caffe-medium-roast-ground-coffee-red-band)
09:52:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:42%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/illy-caffe-medium-roast-ground-coffee-red-band)
09:52:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:42%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/illy-caffe-medium-roast-ground-coffee-red-band)
09:52:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:43%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/keurig-green-mountain-coffee-breakfast-blend-k-cup)
09:52:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:43%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/keurig-green-mountain-coffee-breakfast-blend-k-cup)
09:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:43%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/keurig-green-mountain-coffee-breakfast-blend-k-cup)
09:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:44%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/keurig-green-mountain-coffee-breakfast-blend-k-cup)
09:52:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:45%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee)
09:52:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:45%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee)
09:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:45%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee)
09:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:46%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee)
09:52:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:47%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans)
09:52:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:47%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans)
09:52:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:47%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans)
09:52:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:48%20GMT	https://theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/espresso/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/espresso/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans)
09:52:50	93040/93040	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:83cfb0b57428d4ab932e6304d1105b60%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=1	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee2679.html	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:50	21885/21885	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:684915c369aa3b9b6dde5e2388b6ed1f%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee.oembed?page=2	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee4658.oembed	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:50%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:51%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:51%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:51%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:53	84202/84202	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:0423a3a3811e05e248d8260afedf07f1%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/maxwell-house-original-roast-ground-coffee-value-container	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/maxwell-house-original-roast-ground-coffee-value-container.html	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:53	86212/86212	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:cbc3c9e7f30ebecd87761e295eaef8c1%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/melitta-coffee-classic-blend-ground-medium-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/melitta-coffee-classic-blend-ground-medium-roast.html	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:54	83460/83460	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:5c5fd90abd5918335c05cbdcf55c7f68%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/puroast-low-acid-coffee-single-serve-keurig-compatible	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/puroast-low-acid-coffee-single-serve-keurig-compatible.html	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:55	71132/71132	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1b2d1decc7b5c7e57f080974e98de001%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/teeccino-herbal-coffee-mediterranean-java-caffeine-free	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/teeccino-herbal-coffee-mediterranean-java-caffeine-free.html	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee?page=2)
09:52:55	29540/29540	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:66ebd87391d518eb9c685de4b9b6421a%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world.atom	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world.atom	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:55	21895/21895	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:28059a18dc310d745ed971c1be139706%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world.oembed	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world.oembed	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22cacheable:f3a656894cb838f397193512ed9ba54b%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22cacheable:f3a656894cb838f397193512ed9ba54b%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:56%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:56%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:57%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:22:57%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/chocolate-world)
09:52:59	29540/29540	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:62782859ff7d52caa61ff7310d9bd24d%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto.atom	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto.atom	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:52:59	21896/21896	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:5cdd9cba4d6b7041833beff69ecd1007%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto.oembed	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto.oembed	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:52:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22cacheable:f3a656894cb838f397193512ed9ba54b%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22cacheable:f3a656894cb838f397193512ed9ba54b%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/POST	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:23:00%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:23:00%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:23:01%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:23:01%20GMT	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/latte-macchiatto)
09:53:03	29540/29540	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:c9aa9a71217864457a27dd87103ad642%22	https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/macchiatto.atom	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/organic-coffee/macchiatto.atom	(from https://theme650-coffe-shop.myshopify.com/collections/organic-coffee/macchiatto)
